"Date","Australia","Canada","Euro","Norway","UK","US"
2012-10-23,3.25,0.9994,0.088,2.5,0.01357,0.15
2012-10-24,3.25,1.0052,0.089,2.5,0.01286,0.17
2012-10-25,3.25,1.0013,0.089,2.5,0.01286,0.16
2012-10-26,3.25,1.002,0.086,2.5,0.01286,0.16
2012-10-27,NA,NA,NA,NA,NA,0.16
2012-10-28,NA,NA,NA,NA,NA,0.16
2012-10-29,3.25,1.0113,0.089,2.5,0.01286,0.17
2012-10-30,3.25,0.9956,0.088,2.5,0.01429,0.17
2012-10-31,3.25,1.0024,0.078,2.5,0.01429,0.18
2012-11-01,3.25,1.005,0.079,2.5,0.01429,0.17
2012-11-02,3.25,1.001,0.09,2.5,0.01286,0.16
2012-11-03,NA,NA,NA,NA,NA,0.16
2012-11-04,NA,NA,NA,NA,NA,0.16
2012-11-05,3.25,0.9993,0.089,2.5,0.01286,0.17
2012-11-06,3.25,0.9999,0.09,2.5,0.01286,0.16
2012-11-07,3.25,0.9992,0.09,2.5,0.01286,0.16
2012-11-08,3.25,1.0006,0.087,2.5,0.01286,0.16
2012-11-09,3.25,0.9996,0.072,2.5,0.01286,0.16
2012-11-10,NA,NA,NA,NA,NA,0.16
2012-11-11,NA,NA,NA,NA,NA,0.16
2012-11-12,3.25,NA,0.082,2.5,0.01429,0.16
2012-11-13,3.25,1.0002,0.08,2.5,0.01429,0.16
2012-11-14,3.25,0.9996,0.077,2.5,0.01429,0.16
2012-11-15,3.25,1.0017,0.078,2.5,0.01286,0.16
2012-11-16,3.25,0.9998,0.079,2.5,0.01357,0.16
2012-11-17,NA,NA,NA,NA,NA,0.16
2012-11-18,NA,NA,NA,NA,NA,0.16
2012-11-19,3.25,1.0008,0.077,2.5,0.01357,0.16
2012-11-20,3.25,1.002,0.074,2.5,0.01357,0.16
2012-11-21,3.25,1,0.072,2.5,0.01357,0.16
2012-11-22,3.25,0.9991,0.071,2.5,0.01357,0.16
2012-11-23,3.25,0.9977,0.074,2.5,0.01357,0.16
2012-11-24,NA,NA,NA,NA,NA,0.16
2012-11-25,NA,NA,NA,NA,NA,0.16
2012-11-26,3.25,0.9981,0.072,2.5,0.01357,0.16
2012-11-27,3.25,0.9978,0.072,2.5,0.01357,0.16
2012-11-28,3.25,1.0012,0.073,2.5,0.01357,0.16
2012-11-29,3.25,0.999,0.072,2.5,0.01357,0.16
2012-11-30,3.25,0.9997,0.077,2.5,0.01357,0.16
2012-12-01,NA,NA,NA,NA,NA,0.16
2012-12-02,NA,NA,NA,NA,NA,0.16
2012-12-03,3.25,1.0049,0.077,2.5,0.01357,0.16
2012-12-04,3.25,1.0076,0.073,2.5,0.01357,0.17
2012-12-05,3,1.0009,0.069,2.5,0.01357,0.16
2012-12-06,3,1.0013,0.072,2.5,0.01357,0.16
2012-12-07,3,1.0034,0.072,2.5,0.01357,0.16
2012-12-08,NA,NA,NA,NA,NA,0.16
2012-12-09,NA,NA,NA,NA,NA,0.16
2012-12-10,3,1.0034,0.069,2.5,0.01357,0.16
2012-12-11,3,1.0021,0.067,2.5,0.01357,0.17
2012-12-12,3,0.9996,0.066,2.5,0.01357,0.17
2012-12-13,3,1,0.071,2.5,0.01357,0.16
2012-12-14,3,0.9996,0.074,2.5,0.01357,0.17
2012-12-15,NA,NA,NA,NA,NA,0.17
2012-12-16,NA,NA,NA,NA,NA,0.17
2012-12-17,3,1.0025,0.071,2.5,0.01357,0.16
2012-12-18,3,1.0005,0.072,2.5,0.01357,0.17
2012-12-19,3,1.0011,0.07,2.5,0.01357,0.17
2012-12-20,3,1.0023,0.069,2.5,0.01357,0.17
2012-12-21,3,1.0002,0.06,2.5,0.015,0.17
2012-12-22,NA,NA,NA,NA,NA,0.17
2012-12-23,NA,NA,NA,NA,NA,0.17
2012-12-24,3,0.9948,0.061,NA,0.015,0.18
2012-12-25,NA,NA,NA,NA,NA,0.18
2012-12-26,NA,NA,NA,NA,NA,0.17
2012-12-27,3,0.9956,0.072,2.5,0.01357,0.17
2012-12-28,3,0.9955,0.079,2.5,0.01357,0.17
2012-12-29,NA,NA,NA,NA,NA,0.17
2012-12-30,NA,NA,NA,NA,NA,0.17
2012-12-31,3,0.9916,0.131,2.5,0.02071,0.09
2013-01-01,NA,NA,NA,NA,NA,0.09
2013-01-02,3,0.9977,0.062,2.5,0.01357,0.17
2013-01-03,3,0.9988,0.066,2.5,0.01357,0.17
2013-01-04,3,0.9993,0.068,2.5,0.01357,0.16
2013-01-05,NA,NA,NA,NA,NA,0.16
2013-01-06,NA,NA,NA,NA,NA,0.16
2013-01-07,3,0.9991,0.066,2.5,0.01357,0.16
2013-01-08,3,0.9991,0.067,2.5,0.01357,0.15
2013-01-09,3,0.9991,0.069,2.5,0.01357,0.14
2013-01-10,3,0.9994,0.069,2.5,0.01357,0.14
2013-01-11,3,0.9982,0.067,2.5,0.01357,0.14
2013-01-12,NA,NA,NA,NA,NA,0.14
2013-01-13,NA,NA,NA,NA,NA,0.14
2013-01-14,3,1.0006,0.065,2.5,0.01357,0.14
2013-01-15,3,0.9998,0.064,2.5,0.01357,0.15
2013-01-16,3,1.0011,0.067,2.5,0.01357,0.14
2013-01-17,3,1.0054,0.068,2.5,0.01357,0.14
2013-01-18,3,1.0039,0.068,2.5,0.01357,0.14
2013-01-19,NA,NA,NA,NA,NA,0.14
2013-01-20,NA,NA,NA,NA,NA,0.14
2013-01-21,3,1.005,0.068,2.5,0.01357,0.14
2013-01-22,3,1.0007,0.069,2.5,0.01357,0.14
2013-01-23,3,1.0059,0.068,2.5,0.01357,0.13
2013-01-24,3,1.0054,0.068,2.5,0.01357,0.15
2013-01-25,3,1.0044,0.071,2.5,0.01357,0.14
2013-01-26,NA,NA,NA,NA,NA,0.14
2013-01-27,NA,NA,NA,NA,NA,0.14
2013-01-28,NA,1.0043,0.073,2.5,0.01357,0.14
2013-01-29,3,1.0057,0.074,2.5,0.01357,0.12
2013-01-30,3,1.0049,0.081,2.5,0.01643,0.12
2013-01-31,3,1.0039,0.08,2.5,0.015,0.15
2013-02-01,3,1.0011,0.081,2.5,0.01714,0.14
2013-02-02,NA,NA,NA,NA,NA,0.14
2013-02-03,NA,NA,NA,NA,NA,0.14
2013-02-04,3,1.0043,0.079,2.5,0.01714,0.13
2013-02-05,3,1.0058,0.074,2.5,0.01714,0.13
2013-02-06,3,1.0031,0.067,2.5,0.01714,0.13
2013-02-07,3,1.002,0.068,2.5,0.01714,0.13
2013-02-08,3,1.0002,0.068,2.5,0.01714,0.14
2013-02-09,NA,NA,NA,NA,NA,0.14
2013-02-10,NA,NA,NA,NA,NA,0.14
2013-02-11,3,1.0053,0.072,2.5,0.01714,0.14
2013-02-12,3,1.0017,0.073,2.5,0.01714,0.13
2013-02-13,3,1.007,0.064,2.5,0.01714,0.14
2013-02-14,3,1.003,0.066,2.5,0.01714,0.14
2013-02-15,3,1.0031,0.06,2.5,0.01714,0.16
2013-02-16,NA,NA,NA,NA,NA,0.16
2013-02-17,NA,NA,NA,NA,NA,0.16
2013-02-18,3,NA,0.058,2.5,0.01714,0.16
2013-02-19,3,1.0067,0.062,2.5,0.01714,0.15
2013-02-20,3,1.0045,0.069,2.5,0.01714,0.15
2013-02-21,3,1.0069,0.07,2.5,0.01714,0.16
2013-02-22,3,1.0093,0.071,2.5,0.01714,0.16
2013-02-23,NA,NA,NA,NA,NA,0.16
2013-02-24,NA,NA,NA,NA,NA,0.16
2013-02-25,3,1.0027,0.064,2.5,0.01714,0.15
2013-02-26,3,1.0048,0.065,2.5,0.01714,0.14
2013-02-27,3,1.0078,0.056,2.5,0.01714,0.14
2013-02-28,3,1.0077,0.066,2.5,0.01857,0.14
2013-03-01,3,1.0058,0.059,2.5,0.01857,0.14
2013-03-02,NA,NA,NA,NA,NA,0.14
2013-03-03,NA,NA,NA,NA,NA,0.14
2013-03-04,3,1.0083,0.06,2.5,0.01857,0.16
2013-03-05,3,1.0041,0.061,2.5,0.01857,0.15
2013-03-06,3,1.0053,0.07,2.5,0.01786,0.15
2013-03-07,3,1.0063,0.063,2.5,0.01786,0.16
2013-03-08,3,1.0081,0.06,2.5,0.01857,0.15
2013-03-09,NA,NA,NA,NA,NA,0.15
2013-03-10,NA,NA,NA,NA,NA,0.15
2013-03-11,3,1.0062,0.064,2.5,0.01857,0.16
2013-03-12,3,1.0056,0.068,2.5,0.01857,0.15
2013-03-13,3,1.005,0.068,2.5,0.01857,0.14
2013-03-14,3,1.0041,0.068,2.5,0.01857,0.15
2013-03-15,3,1.0039,0.07,2.5,0.01857,0.16
2013-03-16,NA,NA,NA,NA,NA,0.16
2013-03-17,NA,NA,NA,NA,NA,0.16
2013-03-18,3,1.0041,0.069,2.5,0.01857,0.16
2013-03-19,3,1.0059,0.064,2.5,0.01929,0.15
2013-03-20,3,1.0076,0.065,2.5,0.01929,0.15
2013-03-21,3,1.0052,0.062,2.5,0.02,0.16
2013-03-22,3,1.0073,0.061,2.5,0.02071,0.15
2013-03-23,NA,NA,NA,NA,NA,0.15
2013-03-24,NA,NA,NA,NA,NA,0.15
2013-03-25,3,1.0095,0.064,2.5,0.01929,0.15
2013-03-26,3,1.0039,0.064,2.5,0.02214,0.14
2013-03-27,3,1.0051,0.067,2.5,0.02214,0.12
2013-03-28,3,1.0017,0.112,NA,0.02643,0.13
2013-03-29,NA,NA,NA,NA,NA,0.09
2013-03-30,NA,NA,NA,NA,NA,0.09
2013-03-31,NA,NA,NA,NA,NA,0.09
2013-04-01,NA,1.0068,NA,NA,NA,0.16
2013-04-02,3,1.0055,0.07,2.5,0.02357,0.15
2013-04-03,3,1.0055,0.072,2.5,0.02357,0.14
2013-04-04,3,1.0052,0.074,2.5,0.02357,0.14
2013-04-05,3,1.0054,0.075,2.5,0.02357,0.15
2013-04-06,NA,NA,NA,NA,NA,0.15
2013-04-07,NA,NA,NA,NA,NA,0.15
2013-04-08,3,1.0056,0.082,2.5,0.02357,0.15
2013-04-09,3,1.0073,0.078,2.5,0.02357,0.15
2013-04-10,3,1.0061,0.082,2.5,0.02357,0.15
2013-04-11,3,1.0074,0.086,2.5,0.02357,0.15
2013-04-12,3,1.0042,0.082,2.5,0.02357,0.15
2013-04-13,NA,NA,NA,NA,NA,0.15
2013-04-14,NA,NA,NA,NA,NA,0.15
2013-04-15,3,1.001,0.083,2.5,0.02357,0.15
2013-04-16,3,1.0052,0.08,2.5,0.02357,0.15
2013-04-17,3,1.0028,0.078,2.5,0.02357,0.15
2013-04-18,3,1.0038,0.08,2.5,0.02357,0.15
2013-04-19,3,1.0037,0.083,2.5,0.02357,0.15
2013-04-20,NA,NA,NA,NA,NA,0.15
2013-04-21,NA,NA,NA,NA,NA,0.15
2013-04-22,3,1.0021,0.082,2.5,0.02357,0.15
2013-04-23,3,1.0032,0.079,2.5,0.02357,0.14
2013-04-24,3,1.0052,0.083,2.5,0.02357,0.13
2013-04-25,NA,1.0024,0.083,2.5,0.02357,0.13
2013-04-26,3,1.0002,0.082,2.5,0.02357,0.13
2013-04-27,NA,NA,NA,NA,NA,0.13
2013-04-28,NA,NA,NA,NA,NA,0.13
2013-04-29,3,1.001,0.085,2.5,0.02357,0.13
2013-04-30,3,1.0081,0.102,2.5,0.02786,0.14
2013-05-01,3,1.0049,NA,NA,NA,0.14
2013-05-02,3,1.0053,0.078,2.5,0.02357,0.15
2013-05-03,3,1.0021,0.077,2.5,0.02357,0.14
2013-05-04,NA,NA,NA,NA,NA,0.14
2013-05-05,NA,NA,NA,NA,NA,0.14
2013-05-06,3,1.0051,0.083,2.5,NA,0.14
2013-05-07,3,1.0063,0.075,2.5,0.02357,0.12
2013-05-08,2.75,1.0045,0.064,2.5,0.02357,0.12
2013-05-09,2.75,1.0034,0.072,NA,0.02357,0.12
2013-05-10,2.75,1.0015,0.074,2.5,0.02357,0.12
2013-05-11,NA,NA,NA,NA,NA,0.12
2013-05-12,NA,NA,NA,NA,NA,0.12
2013-05-13,2.75,1.0045,0.086,2.5,0.02357,0.12
2013-05-14,2.75,1.003,0.081,2.5,0.02357,0.11
2013-05-15,2.75,1.0042,0.078,2.5,0.02357,0.12
2013-05-16,2.75,1.0023,0.082,2.5,0.02357,0.11
2013-05-17,2.75,1.0051,0.066,NA,0.02357,0.1
2013-05-18,NA,NA,NA,NA,NA,0.1
2013-05-19,NA,NA,NA,NA,NA,0.1
2013-05-20,2.75,NA,0.069,NA,0.02357,0.1
2013-05-21,2.75,1.0032,0.076,2.5,0.02357,0.09
2013-05-22,2.75,1.0035,0.083,2.5,0.02214,0.08
2013-05-23,2.75,1.0044,0.078,2.5,0.02357,0.08
2013-05-24,2.75,1.0086,0.081,2.5,0.025,0.09
2013-05-25,NA,NA,NA,NA,NA,0.09
2013-05-26,NA,NA,NA,NA,NA,0.09
2013-05-27,2.75,1.0047,0.082,2.5,NA,0.09
2013-05-28,2.75,1.0038,0.084,2.5,0.025,0.09
2013-05-29,2.75,1.0057,0.076,2.5,0.025,0.08
2013-05-30,2.75,1.0041,0.073,2.5,0.025,0.08
2013-05-31,2.75,1.0053,0.114,2.5,0.03571,0.09
2013-06-01,NA,NA,NA,NA,NA,0.09
2013-06-02,NA,NA,NA,NA,NA,0.09
2013-06-03,2.75,1.0078,0.078,2.5,0.02643,0.1
2013-06-04,2.75,1.0128,0.078,2.5,0.025,0.11
2013-06-05,2.75,1.0112,0.081,2.5,0.025,0.09
2013-06-06,2.75,1.0133,0.083,2.5,0.02786,0.1
2013-06-07,2.75,1.0129,0.078,2.5,0.02786,0.09
2013-06-08,NA,NA,NA,NA,NA,0.09
2013-06-09,NA,NA,NA,NA,NA,0.09
2013-06-10,NA,1.0106,0.082,2.5,0.02786,0.09
2013-06-11,2.75,1.0071,0.075,2.5,0.02786,0.09
2013-06-12,2.75,1.0092,0.077,2.5,0.02857,0.08
2013-06-13,2.75,1.0087,0.074,2.5,0.02857,0.09
2013-06-14,2.75,1.0083,0.075,2.5,0.02857,0.1
2013-06-15,NA,NA,NA,NA,NA,0.1
2013-06-16,NA,NA,NA,NA,NA,0.1
2013-06-17,2.75,1.0098,0.08,2.5,0.02857,0.11
2013-06-18,2.75,1.0149,0.073,2.5,0.02929,0.12
2013-06-19,2.75,1.0077,0.082,2.5,0.03071,0.1
2013-06-20,2.75,1.0059,0.082,2.5,0.03143,0.1
2013-06-21,2.75,1.0072,0.084,2.5,0.03143,0.1
2013-06-22,NA,NA,NA,NA,NA,0.1
2013-06-23,NA,NA,NA,NA,NA,0.1
2013-06-24,2.75,1.0052,0.084,2.5,0.03286,0.1
2013-06-25,2.75,1.004,0.079,2.5,0.03429,0.09
2013-06-26,2.75,1.0099,0.084,2.5,0.03429,0.09
2013-06-27,2.75,1.0176,0.086,2.5,0.04,0.09
2013-06-28,2.75,1.0176,0.208,2.5,0.12429,0.07
2013-06-29,NA,NA,NA,NA,NA,0.07
2013-06-30,NA,NA,NA,NA,NA,0.07
2013-07-01,2.75,NA,0.085,2.5,0.04,0.1
2013-07-02,2.75,1.0176,0.082,2.5,0.04,0.1
2013-07-03,2.75,1.018,0.082,2.5,0.03929,0.1
2013-07-04,2.75,1.0129,0.087,2.5,0.04286,0.1
2013-07-05,2.75,1.016,0.087,2.5,0.04,0.1
2013-07-06,NA,NA,NA,NA,NA,0.1
2013-07-07,NA,NA,NA,NA,NA,0.1
2013-07-08,2.75,1.012,0.084,2.5,0.04,0.1
2013-07-09,2.75,1.0064,0.083,2.5,0.04,0.1
2013-07-10,2.75,1.0051,0.088,2.5,0.04143,0.09
2013-07-11,2.75,1.0085,0.09,2.5,0.04143,0.09
2013-07-12,2.75,1.0053,0.087,2.5,0.04143,0.09
2013-07-13,NA,NA,NA,NA,NA,0.09
2013-07-14,NA,NA,NA,NA,NA,0.09
2013-07-15,2.75,1.0071,0.086,2.5,0.04143,0.09
2013-07-16,2.75,1.0081,0.083,2.5,0.04,0.09
2013-07-17,2.75,1.0071,0.09,2.5,0.04,0.09
2013-07-18,2.75,1.0081,0.091,2.5,0.03857,0.09
2013-07-19,2.75,1.007,0.098,2.5,0.03857,0.09
2013-07-20,NA,NA,NA,NA,NA,0.09
2013-07-21,NA,NA,NA,NA,NA,0.09
2013-07-22,2.75,1.0032,0.101,2.5,0.04,0.09
2013-07-23,2.75,1.0019,0.105,2.5,0.04357,0.09
2013-07-24,2.75,0.9976,0.104,2.5,0.045,0.09
2013-07-25,2.75,1.0005,0.098,2.5,0.045,0.09
2013-07-26,2.75,0.999,0.097,2.5,0.045,0.09
2013-07-27,NA,NA,NA,NA,NA,0.09
2013-07-28,NA,NA,NA,NA,NA,0.09
2013-07-29,2.75,1.0002,0.092,2.5,0.045,0.08
2013-07-30,2.75,1.0003,0.099,2.5,0.04357,0.09
2013-07-31,2.75,1.0004,0.143,2.5,0.05714,0.09
2013-08-01,2.75,1.012,0.093,2.5,0.04714,0.08
2013-08-02,2.75,1.0008,0.084,2.5,0.04357,0.09
2013-08-03,NA,NA,NA,NA,NA,0.09
2013-08-04,NA,NA,NA,NA,NA,0.09
2013-08-05,2.75,NA,0.083,2.5,0.04357,0.08
2013-08-06,2.75,1.0042,0.078,2.5,0.045,0.09
2013-08-07,2.5,1.0028,0.099,2.5,0.04214,0.09
2013-08-08,2.5,1.0013,0.084,2.5,0.04071,0.09
2013-08-09,2.5,0.9991,0.082,2.5,0.04071,0.08
2013-08-10,NA,NA,NA,NA,NA,0.08
2013-08-11,NA,NA,NA,NA,NA,0.08
2013-08-12,2.5,0.9978,0.079,2.5,0.04071,0.08
2013-08-13,2.5,0.9878,0.077,2.5,0.04071,0.08
2013-08-14,2.5,0.9953,0.08,2.5,0.04143,0.09
2013-08-15,2.5,0.9952,0.077,2.5,0.04071,0.08
2013-08-16,2.5,0.9945,0.078,2.5,0.04071,0.09
2013-08-17,NA,NA,NA,NA,NA,0.09
2013-08-18,NA,NA,NA,NA,NA,0.09
2013-08-19,2.5,0.9975,0.079,2.5,0.04071,0.09
2013-08-20,2.5,0.9971,0.078,2.5,0.04071,0.09
2013-08-21,2.5,0.9991,0.078,2.5,0.04071,0.08
2013-08-22,2.5,0.9954,0.079,2.5,0.04071,0.09
2013-08-23,2.5,0.9977,0.077,2.5,0.04071,0.08
2013-08-24,NA,NA,NA,NA,NA,0.08
2013-08-25,NA,NA,NA,NA,NA,0.08
2013-08-26,2.5,0.9993,0.078,2.5,NA,0.08
2013-08-27,2.5,0.9994,0.08,2.5,0.04071,0.07
2013-08-28,2.5,0.9974,0.078,2.5,0.04071,0.07
2013-08-29,2.5,1.0002,0.076,2.5,0.04071,0.08
2013-08-30,2.5,0.997,0.107,2.5,0.05429,0.07
2013-08-31,NA,NA,NA,NA,NA,0.07
2013-09-01,NA,NA,NA,NA,NA,0.07
2013-09-02,2.5,NA,0.079,2.5,0.045,0.07
2013-09-03,2.5,0.9999,0.08,2.5,0.045,0.09
2013-09-04,2.5,1.0031,0.073,2.5,0.045,0.08
2013-09-05,2.5,0.9995,0.069,2.5,0.04357,0.08
2013-09-06,2.5,0.9959,0.075,2.5,0.04357,0.08
2013-09-07,NA,NA,NA,NA,NA,0.08
2013-09-08,NA,NA,NA,NA,NA,0.08
2013-09-09,2.5,0.9982,0.068,2.5,0.04357,0.08
2013-09-10,2.5,0.9993,0.071,2.5,0.04357,0.08
2013-09-11,2.5,0.9996,0.073,2.5,0.04286,0.08
2013-09-12,2.5,1.0012,0.068,2.5,0.04286,0.08
2013-09-13,2.5,1.0004,0.072,2.5,0.04286,0.08
2013-09-14,NA,NA,NA,NA,NA,0.08
2013-09-15,NA,NA,NA,NA,NA,0.08
2013-09-16,2.5,1.0012,0.073,2.5,0.04286,0.08
2013-09-17,2.5,0.9916,0.075,2.5,0.04286,0.08
2013-09-18,2.5,0.9868,0.078,2.5,0.04071,0.08
2013-09-19,2.5,0.9957,0.075,2.5,0.04,0.09
2013-09-20,2.5,0.9948,0.078,2.5,0.04,0.08
2013-09-21,NA,NA,NA,NA,NA,0.08
2013-09-22,NA,NA,NA,NA,NA,0.08
2013-09-23,2.5,0.9853,0.08,2.5,0.04,0.09
2013-09-24,2.5,0.999,0.077,2.5,0.04143,0.09
2013-09-25,2.5,0.9995,0.077,2.5,0.04143,0.08
2013-09-26,2.5,1.0028,0.082,2.5,0.04143,0.08
2013-09-27,2.5,1.0026,0.085,2.5,0.04286,0.08
2013-09-28,NA,NA,NA,NA,NA,0.08
2013-09-29,NA,NA,NA,NA,NA,0.08
2013-09-30,2.5,1,0.179,2.5,0.08143,0.06
2013-10-01,2.5,1.0016,0.08,2.5,0.04571,0.08
2013-10-02,2.5,0.9992,0.079,2.5,0.04571,0.07
2013-10-03,2.5,0.9992,0.079,2.5,0.04571,0.08
2013-10-04,2.5,1.0003,0.084,2.5,0.04571,0.08
2013-10-05,NA,NA,NA,NA,NA,0.08
2013-10-06,NA,NA,NA,NA,NA,0.08
2013-10-07,2.5,0.9995,0.082,2.5,0.04571,0.08
2013-10-08,2.5,0.9916,0.084,2.5,0.04429,0.08
2013-10-09,2.5,0.9981,0.081,2.5,0.04429,0.09
2013-10-10,2.5,1.0002,0.08,2.5,0.04571,0.09
2013-10-11,2.5,0.9993,0.085,2.5,0.04571,0.1
2013-10-12,NA,NA,NA,NA,NA,0.1
2013-10-13,NA,NA,NA,NA,NA,0.1
2013-10-14,2.5,NA,0.078,2.5,0.04429,0.1
2013-10-15,2.5,0.9991,0.078,2.5,0.04571,0.1
2013-10-16,2.5,0.9994,0.082,2.5,0.04571,0.11
2013-10-17,2.5,0.9996,0.088,2.5,0.04571,0.1
2013-10-18,2.5,0.9999,0.093,2.5,0.04571,0.1
2013-10-19,NA,NA,NA,NA,NA,0.1
2013-10-20,NA,NA,NA,NA,NA,0.1
2013-10-21,2.5,0.9987,0.091,2.5,0.04571,0.09
2013-10-22,2.5,0.999,0.093,2.5,0.04571,0.08
2013-10-23,2.5,0.9989,0.094,2.5,0.04571,0.08
2013-10-24,2.5,1.0008,0.096,2.5,0.04571,0.08
2013-10-25,2.5,0.9995,0.096,2.5,0.04786,0.08
2013-10-26,NA,NA,NA,NA,NA,0.08
2013-10-27,NA,NA,NA,NA,NA,0.08
2013-10-28,2.5,0.9993,0.095,2.5,0.04643,0.08
2013-10-29,2.5,0.9984,0.098,2.5,0.04786,0.08
2013-10-30,2.5,0.9991,0.103,2.5,0.05286,0.08
2013-10-31,2.5,1.0001,0.228,2.5,0.15214,0.07
2013-11-01,2.5,1.0125,0.092,2.5,0.05,0.08
2013-11-02,NA,NA,NA,NA,NA,0.08
2013-11-03,NA,NA,NA,NA,NA,0.08
2013-11-04,2.5,1.0038,0.092,2.5,0.05143,0.08
2013-11-05,2.5,0.9992,0.089,2.5,0.05,0.08
2013-11-06,2.5,0.9998,0.086,2.5,0.05,0.08
2013-11-07,2.5,1.0025,0.078,2.5,0.05,0.08
2013-11-08,2.5,1.0025,0.077,2.5,0.04857,0.08
2013-11-09,NA,NA,NA,NA,NA,0.08
2013-11-10,NA,NA,NA,NA,NA,0.08
2013-11-11,2.5,NA,0.076,2.5,0.05,0.08
2013-11-12,2.5,1.0049,0.074,2.5,0.05,0.08
2013-11-13,2.5,1.0034,0.07,2.5,0.05,0.08
2013-11-14,2.5,1.0046,0.076,2.5,0.05,0.09
2013-11-15,2.5,1.0039,0.079,2.5,0.05,0.09
2013-11-16,NA,NA,NA,NA,NA,0.09
2013-11-17,NA,NA,NA,NA,NA,0.09
2013-11-18,2.5,1.0026,0.084,2.5,0.05286,0.09
2013-11-19,2.5,1.0008,0.086,2.5,0.05143,0.09
2013-11-20,2.5,1.001,0.091,2.5,0.05143,0.09
2013-11-21,2.5,1.002,0.108,2.5,0.05429,0.09
2013-11-22,2.5,0.9991,0.117,2.5,0.06429,0.09
2013-11-23,NA,NA,NA,NA,NA,0.09
2013-11-24,NA,NA,NA,NA,NA,0.09
2013-11-25,2.5,0.9991,0.132,2.5,0.06571,0.09
2013-11-26,2.5,0.9997,0.131,2.5,0.07214,0.09
2013-11-27,2.5,1,0.123,2.5,0.07929,0.09
2013-11-28,2.5,0.9985,0.127,2.5,0.08857,0.09
2013-11-29,2.5,0.9999,0.277,2.5,0.20714,0.07
2013-11-30,NA,NA,NA,NA,NA,0.07
2013-12-01,NA,NA,NA,NA,NA,0.07
2013-12-02,2.5,1.0028,0.112,2.5,0.08571,0.09
2013-12-03,2.5,1.0011,0.117,2.5,0.08786,0.09
2013-12-04,2.5,1.001,0.126,2.5,0.08929,0.09
2013-12-05,2.5,1.0014,0.127,2.5,0.09357,0.09
2013-12-06,2.5,1.0005,0.127,2.5,0.10286,0.09
2013-12-07,NA,NA,NA,NA,NA,0.09
2013-12-08,NA,NA,NA,NA,NA,0.09
2013-12-09,2.5,1.0018,0.125,2.5,0.09929,0.09
2013-12-10,2.5,0.9985,0.131,2.5,0.09857,0.09
2013-12-11,2.5,0.9995,0.144,2.5,0.09786,0.08
2013-12-12,2.5,1.0014,0.139,2.5,0.09857,0.09
2013-12-13,2.5,1.0019,0.15,2.5,0.09714,0.08
2013-12-14,NA,NA,NA,NA,NA,0.08
2013-12-15,NA,NA,NA,NA,NA,0.08
2013-12-16,2.5,1.0021,0.183,2.5,0.11143,0.09
2013-12-17,2.5,1.0032,0.206,2.5,0.125,0.09
2013-12-18,2.5,1.0019,0.176,2.5,0.12357,0.09
2013-12-19,2.5,1.0048,0.159,2.5,0.10714,0.09
2013-12-20,2.5,1,0.161,2.5,0.10286,0.09
2013-12-21,NA,NA,NA,NA,NA,0.09
2013-12-22,NA,NA,NA,NA,NA,0.09
2013-12-23,2.5,1.0016,0.158,2.5,0.10643,0.09
2013-12-24,2.5,1.0011,0.171,NA,0.12071,0.08
2013-12-25,NA,NA,NA,NA,NA,0.08
2013-12-26,NA,NA,NA,NA,NA,0.08
2013-12-27,2.5,1.0016,0.192,2.5,0.13429,0.08
2013-12-28,NA,NA,NA,NA,NA,0.08
2013-12-29,NA,NA,NA,NA,NA,0.08
2013-12-30,2.5,1.0015,0.223,2.5,0.13286,0.08
2013-12-31,2.5,0.9986,0.446,2.5,0.32,0.07
2014-01-01,NA,NA,NA,NA,NA,0.07
2014-01-02,2.5,0.9995,0.152,2.5,0.12571,0.08
2014-01-03,2.5,1.0016,0.111,2.5,0.09714,0.08
2014-01-04,NA,NA,NA,NA,NA,0.08
2014-01-05,NA,NA,NA,NA,NA,0.08
2014-01-06,2.5,1.0012,0.096,2.5,0.07143,0.08
2014-01-07,2.5,1.0004,0.099,2.5,0.06,0.07
2014-01-08,2.5,1.0002,0.137,2.5,0.08929,0.07
2014-01-09,2.5,1.0001,0.156,2.5,0.09571,0.07
2014-01-10,2.5,1.0003,0.154,2.5,0.09286,0.07
2014-01-11,NA,NA,NA,NA,NA,0.07
2014-01-12,NA,NA,NA,NA,NA,0.07
2014-01-13,2.5,0.9997,0.153,2.5,0.08786,0.07
2014-01-14,2.5,1.0004,0.147,2.5,0.08643,0.07
2014-01-15,2.5,1,0.21,2.5,0.10286,0.07
2014-01-16,2.5,1.0001,0.3,2.5,0.19429,0.07
2014-01-17,2.5,0.9994,0.343,2.5,0.23714,0.07
2014-01-18,NA,NA,NA,NA,NA,0.07
2014-01-19,NA,NA,NA,NA,NA,0.07
2014-01-20,2.5,0.9995,0.359,2.5,0.26286,0.07
2014-01-21,2.5,0.9992,0.351,2.5,0.25,0.07
2014-01-22,2.5,0.9991,0.238,2.5,0.17929,0.07
2014-01-23,2.5,0.9994,0.21,2.5,0.14071,0.07
2014-01-24,2.5,0.9992,0.191,2.5,0.11643,0.07
2014-01-25,NA,NA,NA,NA,NA,0.07
2014-01-26,NA,NA,NA,NA,NA,0.07
2014-01-27,NA,0.9988,0.188,2.5,0.10714,0.07
2014-01-28,2.5,1,0.179,2.5,0.10857,0.07
